OUT_ID	kingdom	phylum	class	order	family	genus	species
277512	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
548999	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	
77675	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
4307391	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
3622774	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4476853	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	
923783	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	
843553	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
114700	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	
1055322	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
1074210	k__Bacteria	p__Firmicutes	c__Bacilli	Gemellales	Gemellaceae		
4562	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	
224825	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	
518198	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
937372	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
235307	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
1048701	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
148273	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	
104172	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
250910	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
824700	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
828676	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
572750	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
210606	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	IS-44			
163144	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
1033754	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
589597	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
948001	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Rathayibacter	
277776	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	
809760	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
1554351	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
2603	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
2949144	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
883748	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
739614	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
210461	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae		
436032	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
4446915	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
294782	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
1138512	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
1132926	k__Bacteria	p__[Thermi]	c__Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
903886	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
255367	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
1101096	k__Bacteria	p__Gemmatimonadetes	c__Gemm-3				
1091321	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae	Segetibacter	
1068572	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	durum
837068	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Aeromonadales	Aeromonadaceae		
837069	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	
4416468	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae		
1636835	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
782646	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		
4360511	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
562604	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Entotheonellales	Entotheonellaceae		
170011	k__Bacteria	p__[Thermi]	c__Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
136998	k__Bacteria	p__Verrucomicrobia	c__Opitutae	Opitutales	Opitutaceae	Opitutus	
359950	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae		
3537764	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Peptostreptococcaceae		
562376	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae	Dorea	
284241	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Agrococcus	jenensis
1916598	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
924032	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales			
549557	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
370736	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
533038	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Methylophilales	Methylophilaceae		
772177	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
421125	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae		
879889	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
592858	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Stramenopiles			
245723	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
872884	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
244234	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Aeromonadales	Aeromonadaceae		
4308910	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
2773831	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae	Clostridium	
4361178	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
612504	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
364872	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
253744	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
1095402	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	Chthoniobacterales	Chthoniobacteraceae		
819681	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
276364	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
4424553	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae		
4455895	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
721008	k__Bacteria	p__Acidobacteria	c__Solibacteres	Solibacterales			
239211	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Aurantimonadaceae		
4433512	k__Bacteria	p__Chloroflexi	c__Ellin6529				
855747	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Aurantimonadaceae		
1125648	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
173654	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
1075600	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
791522	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
833957	k__Bacteria	p__Chloroflexi	c__Ellin6529				
4166998	k__Bacteria	p__Acidobacteria	c__DA052	Ellin6513			
236466	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	
159017	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
4458846	k__Bacteria	p__TM6	c__SJA-4				
1109254	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae		
806393	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	NB1-j			
854368	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales	EB1017		
505311	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Anaerococcus	
878375	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	adhaesivum
1014513	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Gemmatales	Isosphaeraceae		
156012	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Bacteroidaceae		
249778	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
134265	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
2682867	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
2228264	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
249773	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
679787	k__Bacteria	p__Acidobacteria	c__Solibacteres	Solibacterales	Solibacteraceae	Candidatus	ibacter
739867	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae		
200664	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae		
160311	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
1003206	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
170831	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		
578257	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
801700	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
4340507	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Planococcaceae		
524368	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Yaniellaceae	Yaniella	
570407	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales	Ellin517		
264325	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Rikenellaceae		
4327913	k__Bacteria	p__OP9	c__JS1	SB-45			
4308752	k__Bacteria	p__Chloroflexi	c__Anaerolineae	DRC31			
4434188	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
565406	k__Bacteria	p__Chloroflexi	c__S085				
1925459	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
2307137	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
143704	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Alteromonadales	Chromatiaceae	Rheinheimera	
133065	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
275605	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Candidatus	umulibacter
1129425	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
821080	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
4244621	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
826512	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
584294	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Acidaminobacteraceae	Fusibacter	
914364	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
1098434	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Peptoniphilus	
446223	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	
347655	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
4461517	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales			
129752	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	MBNT15			
290525	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria				
169430	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae		
818872	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	
563768	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae	Clostridium	
1007278	k__Bacteria	p__Gemmatimonadetes	c__Gemm-3				
648540	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	sanguinis
648543	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
1918929	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
159655	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
226377	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
338754	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
981709	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
91962	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
822613	k__Bacteria	p__Chloroflexi	c__Anaerolineae	GCA004			
527854	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
67841	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	
4360168	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
257150	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
550164	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
992428	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales	Ellin517		
815305	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	
341488	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
368890	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
1107335	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	rhizosphaerae
13325	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	
862361	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
342971	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
1101488	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
329865	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
185167	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Thermoactinomycetaceae		
562177	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
573338	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
16144	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae	Clostridium	
4437173	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Pirellulales	Pirellulaceae	A17	
4359731	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
709971	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
345333	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	
104155	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Nevskia	ramosa
964989	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
4471709	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		
581003	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
140230	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter	
153535	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Micrococcaceae	Microbispora	rosea
246829	k__Bacteria	p__Gemmatimonadetes	c__Gemm-2				
4295378	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
134671	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
2710946	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Peptostreptococcaceae		
801579	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Planococcaceae		
203418	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
2649117	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	WD2101			
1130506	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	
537655	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
141527	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
583746	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Veillonellaceae	Dialister	
772100	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Pontibacter	
4330207	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae		
1134211	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Cellvibrio	
62970	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Cupriavidus	
930834	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
255161	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
236325	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
1132905	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus	rososphaera
758928	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Saprospiraceae		
827585	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Veillonellaceae		
781550	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
1141034	k__Bacteria	p__Chloroflexi	c__Anaerolineae	S0208			
176591	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	
41451	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
4249232	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Cellvibrio	
508780	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	
122896	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae		
917156	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
331579	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	Gemmatimonadales			
1039041	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Sporichthyaceae		
798857	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
137594	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
863772	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
699470	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Syntrophobacterales	Syntrophaceae		
584177	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
584176	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	rhizosphaerae
356089	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	agilis
4313943	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
260534	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
356083	k__Bacteria	p__Acidobacteria	c__Solibacteres	Solibacterales			
4477199	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
2850546	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Pirellulales	Pirellulaceae		
147639	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
1144449	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
1669782	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	AK1AB1_02E		
683573	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus	
652375	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus	
213679	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Mogibacteriaceae	Anaerovorax	
550996	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
144589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
4360284	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
248505	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	
4457195	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		
256536	k__Bacteria	p__Acidobacteria	c__DA052	Ellin6513			
803166	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	
4282872	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	mucosa
4484460	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
529829	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Dehalobacteriaceae	Dehalobacterium	
343415	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	
1047124	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
355578	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	
924547	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
922261	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
687206	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	RB41	Ellin6075		
4382048	k__Bacteria	p__Actinobacteria	c__OPB41				
515747	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
764682	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
749175	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
4465539	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	
889661	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	
527641	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Weeksellaceae		
1068363	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	
100640	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	IS-44			
245965	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae		
799959	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Patulibacteraceae		
4331243	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria				
4312153	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
158208	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
831193	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	
551480	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	RB41	Ellin6075		
240087	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
